cpu_usage,memory_usage,process_count,new_processes,file_acces_rate,label,file_access_rate
25.589225595633692,42.65586602854087,103,1,10.0,0,
24.84506714009505,55.832324078508236,116,1,14.0,0,
27.560975685208312,58.948753938204135,92,3,12.0,0,
32.07863912336005,43.57841364030198,112,4,10.0,0,
24.243174523091326,51.23472000234804,96,2,16.0,0,
29.27880924686697,58.984473811721,109,2,16.0,0,
18.538004375547,52.295174720420405,103,1,13.0,0,
30.98873110933163,42.04573960275351,109,1,13.0,0,
30.328976073841005,46.681206874038814,97,1,10.0,0,
17.399979397071633,50.868268667165104,92,1,19.0,0,
24.415420560239372,40.58646073200673,117,2,12.0,0,
26.755360465647623,55.669746124195854,119,4,19.0,0,
19.48784146601247,44.62755783622252,97,4,19.0,0,
17.071568472760646,59.71587048995842,110,3,15.0,0,
31.091991892548027,59.21208592510147,119,3,12.0,0,
20.748512176895083,48.072326293633715,95,3,12.0,0,
15.589896748179061,58.04935615284581,104,3,15.0,0,
22.958483706151647,53.38086989177697,111,4,11.0,0,
18.03095571721031,53.79620579444456,98,1,16.0,0,
21.040040068841016,53.119178858251814,100,3,12.0,0,
23.41462146762565,57.72627739373267,114,1,12.0,0,
24.949462174222848,53.29788017868249,92,2,13.0,0,
15.81596532921398,57.51506709701213,98,3,16.0,0,
28.048170394563837,58.083294178161744,103,1,15.0,0,
31.829530612919374,53.38264514648405,93,3,11.0,0,
28.718691037695102,48.96404373264435,113,1,12.0,0,
17.25974290080447,57.62763949494163,93,4,18.0,0,
25.714637464477768,46.58226120807108,118,2,11.0,0,
23.135281902278173,49.576348195386224,91,1,19.0,0,
20.00331115133399,55.135489482386305,114,1,19.0,0,
32.16752293275232,45.148583214169456,104,1,13.0,0,
30.172935671645895,41.22314412439793,111,1,19.0,0,
29.090134243292923,52.43836555829107,98,1,13.0,0,
30.746562266398065,54.34810037611196,116,2,15.0,0,
33.785831923247,41.99214877020063,115,4,16.0,0,
23.33403135125343,49.077622821005896,101,3,15.0,0,
15.560760417298965,45.91562083739465,110,3,17.0,0,
27.576943435536307,51.35345586588779,112,3,18.0,0,
27.81494803667423,57.82963326657047,111,2,19.0,0,
25.959850573310863,41.578309367061166,93,3,19.0,0,
26.802151866279367,40.02865129202029,103,3,12.0,0,
25.707658693345685,50.423268236082386,100,4,10.0,0,
34.37337610074678,49.48202261331569,113,1,19.0,0,
30.24198817004507,45.74518184913237,117,3,14.0,0,
25.557933411706088,44.78480648070075,106,1,14.0,0,
19.190487084871002,55.39019666099462,111,1,17.0,0,
17.344614550465153,52.0403911974823,102,4,17.0,0,
27.295004425821176,42.532132718943025,93,4,18.0,0,
34.223039743308824,53.662911150685716,118,4,15.0,0,
21.145890947829855,40.994940452260366,97,4,15.0,0,
19.15242864931445,47.350192533665215,107,2,14.0,0,
30.318139287368247,59.01539454602339,111,4,10.0,0,
24.190024845050182,52.314466810799836,119,1,19.0,0,
20.5180460884202,49.201696791068,93,2,18.0,0,
33.64898174130827,54.623881005616504,92,4,16.0,0,
21.68167317017827,41.97909755260157,109,3,11.0,0,
33.658026555301646,57.90878156214972,113,1,18.0,0,
28.728112022290336,56.242014972451614,112,2,13.0,0,
25.560661173401865,44.8693624598579,117,2,18.0,0,
34.02580716908348,52.87317898332464,117,2,10.0,0,
19.65483306300428,52.84381447182829,91,4,12.0,0,
18.612923900518894,43.665756835358195,118,2,19.0,0,
34.13114104440019,49.30355019242545,106,3,17.0,0,
29.44834995286307,42.46248385110298,113,3,19.0,0,
31.66773232988368,50.15376816921683,105,3,12.0,0,
16.030380003785588,57.73561419415354,118,2,14.0,0,
19.232411496897655,44.60082594223591,99,4,11.0,0,
33.496032261488715,53.30654026201016,98,4,17.0,0,
33.82147094137156,50.967158446438326,101,3,18.0,0,
15.692511522493298,42.996616994595264,105,2,14.0,0,
28.582021002015967,49.52415083218287,92,1,11.0,0,
34.50498185625736,53.55095005979646,116,2,15.0,0,
25.812732921229085,50.85679701297343,111,2,10.0,0,
33.78527985284562,45.43245863694624,90,3,13.0,0,
31.956853872144418,57.11099827019237,96,2,16.0,0,
27.0520494420106,42.85562383160791,99,3,13.0,0,
32.15808767962304,41.30072079171041,101,3,13.0,0,
18.122117519723922,59.49854526132444,109,2,17.0,0,
32.45242308168213,47.411424604425505,106,2,11.0,0,
27.298626626517567,52.54027231935947,90,4,10.0,0,
30.255026183906452,59.92330183894988,93,4,15.0,0,
15.059633641647965,47.50490880553044,100,1,18.0,0,
24.60292270895528,42.8173425731544,118,1,12.0,0,
29.6933698845297,52.21720703211867,113,3,11.0,0,
21.833555096992647,48.96545782056663,119,2,13.0,0,
20.965043683743218,46.690563654526755,106,4,19.0,0,
29.792779280580135,40.79968931342041,96,4,18.0,0,
24.35049158863313,44.92802245492465,110,4,18.0,0,
34.8304794450421,41.80571680018426,102,3,11.0,0,
26.216162025932626,55.93883543123112,117,4,18.0,0,
28.816850206275102,52.63438124918737,117,1,19.0,0,
22.745335670756447,56.10913690628008,103,1,10.0,0,
15.66974738366217,48.323231009375036,105,1,17.0,0,
17.32963305595522,40.42667385123188,100,4,16.0,0,
25.457668542064777,56.905017733278896,97,1,10.0,0,
34.261625677206595,49.872666243970116,118,4,19.0,0,
32.639500536431015,51.44927476034469,97,2,12.0,0,
18.84300612705094,56.05276369171244,100,3,14.0,0,
26.58238326701843,40.06583042571909,114,3,10.0,0,
20.867045284121133,43.56446730329099,111,1,18.0,0,
15.653179482123235,52.95046407653908,106,4,15.0,0,
17.90199446351356,52.8563092828777,119,1,12.0,0,
15.484948237458642,43.334547220178486,101,3,10.0,0,
29.963375997162373,48.76679622086374,110,3,14.0,0,
34.75397184926367,47.95667332388944,112,4,15.0,0,
26.06182728292086,43.24951621969607,115,1,17.0,0,
32.9935859396154,41.83738386868001,94,3,13.0,0,
22.300992651563526,44.676155342072576,119,3,16.0,0,
30.447981670449376,52.94162462833347,106,3,19.0,0,
31.971103729049545,51.74209629292121,95,2,14.0,0,
18.628270277182008,55.30561521244441,93,2,19.0,0,
19.9940941039252,47.63340717090547,103,3,16.0,0,
31.218461257099467,57.33004155414025,96,2,15.0,0,
21.951425044699754,52.85237273534612,95,3,14.0,0,
23.355976789647173,54.84163512471892,115,3,16.0,0,
26.758959056000272,54.59170283558261,119,2,11.0,0,
18.943836731222497,48.87360984909712,91,4,14.0,0,
33.011882232679575,59.23129481911559,92,4,13.0,0,
27.634064983226864,47.3159130089219,106,2,13.0,0,
34.90687784629456,58.506211033487666,104,1,18.0,0,
27.07865538003317,47.32934233263768,118,2,16.0,0,
25.631122828967598,56.94483181956333,94,4,17.0,0,
22.80953181853254,40.48218894979663,101,2,13.0,0,
20.518932147101765,49.38982782096503,108,1,16.0,0,
30.05051095339998,45.34054136683844,91,4,11.0,0,
17.605241787927298,49.6489879116306,96,3,11.0,0,
34.69825504371479,48.83867637316686,94,4,16.0,0,
30.113692766460314,53.380249070668526,100,1,19.0,0,
24.133107972082236,58.5576368698182,95,4,12.0,0,
22.708145056257084,59.61173609185951,92,2,16.0,0,
30.9490879842494,58.700907464766594,113,4,16.0,0,
15.808384098970018,42.87057008489273,97,2,18.0,0,
32.5914760188058,45.87930962353927,100,4,12.0,0,
26.89885273785151,51.869967225713914,93,3,14.0,0,
20.834206729684137,58.60949447735507,108,1,19.0,0,
32.566116180954566,51.25091266421145,100,1,19.0,0,
29.427069894768962,49.874351687424294,102,4,11.0,0,
23.726589431350448,43.42176897824042,93,3,16.0,0,
20.615238213130546,51.43840940252934,106,1,15.0,0,
16.87834681363059,57.861358060198654,106,2,12.0,0,
31.355817954319456,44.9129148589891,104,3,15.0,0,
25.6197854892351,44.21725050482439,91,3,14.0,0,
33.30252944021314,54.86440352946954,92,1,16.0,0,
24.83432683481593,42.23539939891799,103,2,13.0,0,
18.9684939829065,40.31146147847681,103,1,10.0,0,
21.650583608466867,57.003035991446666,119,2,12.0,0,
30.358633148784293,47.672076695909254,114,2,14.0,0,
28.28276861355723,40.538610028616425,94,1,12.0,0,
31.965183520897092,52.526529727539966,104,4,17.0,0,
23.026142631201502,58.67943435392336,105,2,17.0,0,
28.201200205895894,45.180860964681344,106,4,14.0,0,
33.118990090248246,49.95609470292971,94,2,16.0,0,
18.20785019936445,46.45853319166106,100,3,18.0,0,
23.920393252127024,45.244190215569795,111,2,13.0,0,
22.98010530977773,56.29931355021547,102,2,18.0,0,
32.35209776866333,43.16081448592273,115,4,15.0,0,
28.696013594756373,48.28520681266556,108,1,17.0,0,
15.80711695334909,44.14323409991777,109,4,17.0,0,
29.919832189023303,58.674499565114516,109,1,13.0,0,
15.011035366148093,46.29798798790119,107,3,10.0,0,
16.221897981774802,41.60947310068829,95,4,10.0,0,
23.192338554650508,47.05150530906362,110,1,17.0,0,
25.627869242015386,51.3439072265535,106,2,13.0,0,
26.061714392507973,49.93989811024479,90,2,11.0,0,
31.231462458647353,42.46933374832092,100,3,17.0,0,
30.74321086648049,46.67817545796727,115,4,18.0,0,
25.180185478503724,43.88192092654775,95,2,16.0,0,
15.769854669691792,41.02856269486994,90,2,17.0,0,
27.897199688580866,41.689578922619035,114,3,13.0,0,
26.990805152974357,43.206952322603826,96,2,10.0,0,
26.146143459925284,40.71224401217186,103,3,11.0,0,
28.125145140771934,46.82543008763425,117,4,17.0,0,
34.69580940942966,41.09794537026241,96,4,13.0,0,
31.644328360369908,42.42278700027646,95,3,16.0,0,
26.091841663260084,41.13941972857919,96,1,11.0,0,
31.881690397357538,48.908130294451496,115,1,16.0,0,
16.18573920331655,48.649778615667856,111,1,12.0,0,
31.781712168506267,53.33848998075931,111,4,17.0,0,
21.30473229344906,53.4343674805464,115,2,16.0,0,
26.42514839866437,53.796250872658746,118,4,13.0,0,
16.778232851248017,42.8629959840165,119,2,13.0,0,
23.532750870327924,56.221381984791876,110,4,10.0,0,
30.608500243704867,48.073545462365914,97,2,17.0,0,
26.29675009603213,42.55236135279434,116,3,11.0,0,
18.816173685577212,49.021516381376,94,3,19.0,0,
15.941828928486379,45.9589869341009,107,3,14.0,0,
19.48562645631297,41.70145340223808,110,4,12.0,0,
16.56470278513085,40.56141311461396,96,4,16.0,0,
19.65305610621041,48.08810957466004,117,3,16.0,0,
32.96956305272448,40.80295863834236,115,2,15.0,0,
27.63576866613068,44.19301058246822,99,3,16.0,0,
17.064116739538857,52.69833595311243,95,4,11.0,0,
15.800151588254732,57.6924905700662,91,1,16.0,0,
20.689906698070004,55.244200914581356,94,3,17.0,0,
27.75740674894805,59.24236043427077,117,3,16.0,0,
15.022556022876657,59.281382314061986,94,2,15.0,0,
34.65672393368831,43.29209969404887,97,4,19.0,0,
34.2819172090766,51.34675763104543,103,3,11.0,0,
32.06696694635045,49.03182204921623,103,4,16.0,0,
32.05558148546082,51.998029625069194,113,1,12.0,0,
31.968620855536837,44.232512957964154,104,1,15.0,0,
18.39471355932789,44.138359612811534,108,1,14.0,0,
28.058646953989832,51.83311937896276,92,2,19.0,0,
15.809616935117008,53.05900336619602,113,3,11.0,0,
34.55984108280613,48.10264501080089,117,2,16.0,0,
24.83604890819933,42.2645840306191,115,2,19.0,0,
15.33695619386015,50.48842217140913,96,1,11.0,0,
34.19159929414638,58.96733264797919,99,1,12.0,0,
30.678723519343432,52.75030591477221,97,2,15.0,0,
15.417131159521931,46.042514869170994,93,2,17.0,0,
20.56976915675765,47.401212589413944,105,4,18.0,0,
20.072706087037897,40.73088788654094,96,2,19.0,0,
34.841833893265054,48.630688234172936,113,3,18.0,0,
33.74931042102459,53.117876607861376,118,1,18.0,0,
34.527476294241595,57.51160858218448,115,3,16.0,0,
18.068553864547166,49.74590624143522,116,1,11.0,0,
27.269286212644275,58.24759792613092,93,4,13.0,0,
28.310381656810613,51.47212471769525,91,3,16.0,0,
29.981207384302998,55.090156232629774,92,1,16.0,0,
20.342180935023496,50.3381261602803,106,1,18.0,0,
22.82019290331415,49.3150671972074,98,1,11.0,0,
25.276355020455355,55.45830416114592,109,4,13.0,0,
16.701716091684972,59.37917913106284,114,4,13.0,0,
25.911410918188068,58.37015646842422,95,3,18.0,0,
27.724110440517187,56.14867204678991,91,4,10.0,0,
31.54073529912733,57.5924191490451,114,1,15.0,0,
21.96927988215527,52.11890639334766,106,3,11.0,0,
29.575112614635746,47.54711607522671,113,2,19.0,0,
22.074883626860043,53.31088241980192,92,1,11.0,0,
20.903194023988846,54.692120594239114,97,4,10.0,0,
32.08770165283694,40.84035134761604,117,3,17.0,0,
17.888563194095852,40.77559169523066,106,2,11.0,0,
27.433687014020997,49.86641471055316,119,4,19.0,0,
19.661180442889755,43.309174688178516,92,1,14.0,0,
23.787986502666453,43.19420793897806,95,3,13.0,0,
27.243132577596647,41.7338042481359,104,3,19.0,0,
18.33025611207344,41.69456706450099,113,1,12.0,0,
16.882934926883216,40.89432518668646,108,1,17.0,0,
20.682396807840096,47.56475995140937,105,1,13.0,0,
29.623864730476633,51.80708622667526,112,2,18.0,0,
24.958627927083533,43.549141578102905,90,2,18.0,0,
26.102910376474977,45.132688437891,113,3,13.0,0,
33.654238646122174,50.079465056334506,91,4,18.0,0,
31.5026156002815,49.980466773859554,100,2,15.0,0,
22.566553787504148,55.83255912737526,90,4,14.0,0,
26.35233474133657,43.19050971611585,90,1,12.0,0,
21.62671461462339,42.632238444734654,100,4,19.0,0,
28.45036036064038,59.00589790320589,93,3,11.0,0,
34.239034763286625,40.545578430356635,109,4,11.0,0,
20.33931575825284,57.73456822046835,103,3,19.0,0,
21.575784014357595,41.373438260187676,92,1,13.0,0,
31.201679972605532,59.55137067313477,100,1,17.0,0,
29.11898371903851,48.3576761607612,93,2,17.0,0,
31.877965572408552,46.84144809925807,111,4,16.0,0,
16.58254693444974,45.46581656028334,97,3,13.0,0,
19.294533266734447,56.914843568005935,106,1,17.0,0,
28.783718852372182,55.21102050015387,115,3,12.0,0,
21.733267531531038,51.99176036584447,91,4,19.0,0,
25.425257446884526,56.124374409163025,114,2,14.0,0,
25.872959260138494,40.56467408304728,107,3,12.0,0,
22.37255760057662,58.254940927047116,103,4,19.0,0,
19.013879187917517,40.1607993361553,99,3,15.0,0,
33.17787411827433,40.18373672484762,96,4,14.0,0,
25.9610726649947,50.82667451127557,107,3,12.0,0,
19.30632669338067,47.36644912502547,116,1,13.0,0,
33.553411056616795,46.84449273527236,93,4,10.0,0,
31.99275707220235,42.15831470693283,111,3,14.0,0,
16.57716180561588,51.05764000172783,109,4,13.0,0,
21.95603458078402,40.48782572390364,109,3,18.0,0,
17.196010074195314,40.58768431837726,119,2,17.0,0,
29.57463587159613,44.037381744476185,90,2,14.0,0,
28.382347328816184,49.16301147477633,96,1,18.0,0,
22.580694959553,48.34899259266704,107,3,11.0,0,
34.76988449900724,44.259777452234,104,3,17.0,0,
21.25567238294873,42.85697437185182,97,4,19.0,0,
16.490062638661282,53.91550050866179,95,4,16.0,0,
15.548586913522854,47.87322578022437,116,4,15.0,0,
18.262614318923035,54.46419454355937,104,2,18.0,0,
16.993902328517617,40.206849917413315,93,2,11.0,0,
30.09517703505779,51.929560830372054,103,1,14.0,0,
16.511936062409394,43.98767541802282,107,1,12.0,0,
22.48113060315763,55.21017451143362,110,3,17.0,0,
26.65111794963221,57.90671463517544,91,2,10.0,0,
22.927703650445487,47.935505061520736,119,2,15.0,0,
33.81710112521979,44.825774693780794,99,4,11.0,0,
25.2542519574651,42.92874395108736,107,4,19.0,0,
17.31763862180811,56.08396504605153,117,1,10.0,0,
21.334091501085723,52.82713829719538,109,3,18.0,0,
18.734518990374042,59.15583558622495,92,4,17.0,0,
16.8025333512999,51.52412011957347,109,2,16.0,0,
24.70110604069462,42.71191122977119,97,2,13.0,0,
27.545815245918185,49.97524837795267,112,2,10.0,0,
21.83494912302707,51.47448627018967,101,1,17.0,0,
27.039100660087918,53.32827351948694,109,2,15.0,0,
29.305804403357,52.20122195733477,101,1,15.0,0,
30.09766857746248,50.20698402885772,117,4,11.0,0,
17.49872118281926,55.87413070803761,90,2,18.0,0,
18.838114533462786,49.89404767302733,104,3,12.0,0,
16.371779875356964,46.278012009336365,111,1,17.0,0,
20.373791054834413,46.985450823887966,116,1,12.0,0,
16.995252385161905,52.83996351710513,103,2,13.0,0,
33.77922504784913,56.34658431435301,102,1,18.0,0,
23.666214867253853,41.84278700503226,109,4,19.0,0,
22.628311490467663,52.80233272274962,90,3,12.0,0,
19.703510749069974,50.95510437463058,91,4,10.0,0,
32.45991337353135,50.73296148172331,118,4,16.0,0,
26.412287373367725,50.542182671756535,91,3,16.0,0,
19.943759254874827,55.90504027629294,115,4,11.0,0,
24.51045986331926,50.99379511686266,114,2,18.0,0,
18.028550989579195,57.3712443507041,99,3,15.0,0,
27.37072759134829,45.08707186526775,115,1,19.0,0,
25.79707630658919,58.656735262747105,103,1,17.0,0,
18.978852760485832,54.83282868745049,92,4,13.0,0,
26.528892701150692,45.6726130700038,112,3,10.0,0,
27.585079794481473,54.795155680638246,117,1,11.0,0,
21.60529701116272,47.55797659454789,117,3,19.0,0,
18.916372469376224,59.989815616667634,98,1,10.0,0,
31.850087955476347,52.542019369967235,94,4,14.0,0,
28.35178526566309,50.65546397479021,101,4,10.0,0,
16.7643887618902,53.301513113116705,98,3,10.0,0,
16.106198956793957,51.65209848087105,106,3,18.0,0,
26.767079649110574,54.86568342260023,112,1,12.0,0,
26.51921382358522,41.10385483206711,114,2,12.0,0,
24.387218297055895,56.60423197236598,105,3,19.0,0,
32.30851399694818,50.32989628009132,114,4,17.0,0,
30.20691130252411,45.15476563433615,104,3,14.0,0,
27.458375246456747,57.14787708374755,111,4,16.0,0,
16.690297605518378,56.297810527385295,102,3,14.0,0,
15.939042491446052,52.20557020203418,119,1,10.0,0,
31.3622129374476,53.07502622193638,108,2,18.0,0,
21.480892324930718,57.79053317457734,109,4,17.0,0,
21.9192283341198,55.896911324895754,113,1,13.0,0,
15.663376232754953,42.30384936262675,104,3,13.0,0,
32.676823268515264,58.055739922097914,91,1,11.0,0,
21.463248990788166,57.053184409724075,107,4,11.0,0,
24.338797154712793,58.7583283790956,92,3,14.0,0,
26.963015118577225,53.14744349262865,106,3,12.0,0,
19.04649762548405,40.093893751499344,102,2,19.0,0,
32.014219420007336,41.257717504513764,106,2,12.0,0,
30.361569561842686,45.64034663408332,113,1,15.0,0,
18.252677319255056,43.26034654324903,113,2,13.0,0,
30.79628357491257,49.60964849062844,104,2,19.0,0,
23.870809360166298,49.67577059911524,92,2,15.0,0,
27.624402130842434,59.76200358587813,118,1,16.0,0,
17.195509609913632,40.54047101469246,92,3,16.0,0,
34.80064337737608,53.25699922288512,99,3,16.0,0,
19.497470075713586,59.80427767531298,117,3,14.0,0,
26.255571645974353,59.531625690620395,94,4,15.0,0,
21.878577733255646,49.01843064568172,115,3,14.0,0,
32.5258938770922,53.86286628082985,100,4,18.0,0,
18.030541694291834,56.35999881641844,113,4,18.0,0,
20.86762738398879,56.24481839597396,102,2,15.0,0,
25.738882580222572,50.66916620705328,101,3,19.0,0,
20.86457321943,47.403606717229984,109,4,16.0,0,
23.81448188287687,58.405717501567096,116,1,14.0,0,
29.931159371152475,48.970183589700696,99,1,12.0,0,
21.836870750218274,49.95256229554524,108,4,12.0,0,
21.490352251744895,42.03679263882566,97,4,17.0,0,
31.219053175142154,50.48457948639914,117,1,18.0,0,
28.281121458533498,56.46279241751822,114,2,14.0,0,
30.786194531747444,44.675638816506826,98,4,18.0,0,
29.973525328153077,47.21872729628338,111,4,14.0,0,
17.14155439241825,46.5475832973361,115,2,14.0,0,
31.934813166839223,56.32789791566047,95,3,19.0,0,
27.001625518182273,46.773534852449316,112,3,13.0,0,
27.75844269581851,53.13479294013249,93,3,12.0,0,
29.07155881403682,51.22511709763553,117,4,12.0,0,
24.26450392970272,48.84084836788945,95,2,16.0,0,
24.134440258520552,43.25360346254788,108,2,15.0,0,
29.21575827880679,43.09186798481902,108,4,10.0,0,
31.324565807910382,41.58811089039762,94,2,16.0,0,
25.10942139173529,53.227493328405984,116,3,16.0,0,
24.528097209369204,49.595368146957604,92,3,14.0,0,
34.11350325277084,43.05006253641744,117,1,18.0,0,
28.99393231714241,55.49099049378722,102,1,11.0,0,
20.98437418019153,44.40628186282076,115,3,19.0,0,
19.88339824361715,51.60669682874065,101,3,13.0,0,
15.50642185615024,53.65091518084143,98,2,16.0,0,
26.233174624109107,47.65228867807074,116,1,11.0,0,
30.26701864494539,40.67052244868143,101,2,19.0,0,
23.86341353366474,47.43984844633963,101,4,13.0,0,
31.481731518462258,59.112199538994346,92,2,17.0,0,
18.167462189781272,47.988637361069785,106,1,15.0,0,
22.968528415642837,42.44964244417991,114,1,16.0,0,
32.78751683810404,52.480763020074306,99,4,12.0,0,
17.886164556902454,58.2635350959252,115,2,15.0,0,
22.608007969095702,46.090971758668864,99,1,18.0,0,
21.232630938625,49.24928621705227,101,4,18.0,0,
34.69450992763847,58.48291213913018,94,3,13.0,0,
23.14011656053092,44.27501328916379,114,4,18.0,0,
28.88874495765985,49.53890377433122,98,4,17.0,0,
26.786465515690182,52.45301010408233,100,1,16.0,0,
19.334395494546012,41.950702209904506,91,2,19.0,0,
24.97607109482356,49.913913991013835,98,3,14.0,0,
27.691614684906476,50.64983273208625,103,1,13.0,0,
23.9047455498911,41.9427422091875,116,3,15.0,0,
21.515915239194094,49.329754469945634,104,4,14.0,0,
25.66348333928511,40.01788903797183,95,3,13.0,0,
25.18750394673449,43.88036939047978,106,2,11.0,0,
27.044249985518146,50.819429534675955,92,4,14.0,0,
15.687492261507556,55.7453331059957,94,1,18.0,0,
16.12819247935057,51.74550772973732,108,3,15.0,0,
31.826151111814205,57.859346271550265,117,3,10.0,0,
22.748772600248067,56.87114771349644,92,3,14.0,0,
29.257708355424214,54.13330111840218,115,1,18.0,0,
29.207336503246868,59.09972959989169,105,4,17.0,0,
24.1307266923897,41.096682318191164,116,1,11.0,0,
34.45477085348455,53.543165079052265,109,2,11.0,0,
25.561500250910782,57.154060769479756,91,1,15.0,0,
26.42406474115125,44.85744856256238,98,1,11.0,0,
25.751142771187222,57.01534651008117,93,1,13.0,0,
22.26556651178474,49.40795378588609,91,1,11.0,0,
29.885273016913487,40.39120400012304,96,2,18.0,0,
25.654894721342767,54.870379858160845,113,2,16.0,0,
26.81771297525281,44.83800278673365,100,2,11.0,0,
25.72101498929431,42.212432797212905,111,3,18.0,0,
17.026728757036484,40.92691536581286,117,2,13.0,0,
19.663083326752567,50.81427431164017,117,2,12.0,0,
34.53293878876379,54.03804773439584,97,2,14.0,0,
22.17266540956558,54.50832668592915,107,2,11.0,0,
15.268302153459214,52.53034765114444,110,4,11.0,0,
20.22780943418962,45.10652596365137,107,4,15.0,0,
29.639128616151257,58.77355894648326,108,4,14.0,0,
27.76133925661269,43.12252759267356,95,1,19.0,0,
25.980128063648834,46.61372686582827,111,2,19.0,0,
16.67680125310397,46.69474159820399,109,3,19.0,0,
30.773075066781278,56.19257679860621,90,1,11.0,0,
20.052395769929795,48.11563348565465,118,4,14.0,0,
27.772413985399638,59.60638119841559,97,4,14.0,0,
24.885982342248568,55.61716075699152,106,3,18.0,0,
16.33567895830975,40.538012679068004,107,4,11.0,0,
26.6348046764043,55.95894131263229,114,1,16.0,0,
15.973717550411191,45.32113230633572,112,1,12.0,0,
23.307222819671154,46.856420085699874,107,1,12.0,0,
30.288132228184445,59.90816987274774,97,1,17.0,0,
24.575670242137274,42.3960802174757,117,2,19.0,0,
22.240079044385727,54.44721530075169,92,2,11.0,0,
18.36241405003428,46.19800788472769,100,2,16.0,0,
28.36576108002308,47.82096144227165,107,3,11.0,0,
21.598657026806276,56.83023263050838,114,3,10.0,0,
24.346988554298512,46.93547377709232,112,4,13.0,0,
24.114926500682444,58.69787950097778,100,4,12.0,0,
26.658142771917696,50.308221341960234,92,2,18.0,0,
30.08625337658539,48.36172382214359,109,1,16.0,0,
34.90505820445305,43.17321708488054,112,4,19.0,0,
21.745647350433764,56.917354051665,96,2,16.0,0,
21.4345732016959,47.59182580564609,104,2,16.0,0,
21.773739842931402,55.439442246962,113,2,12.0,0,
32.39519021316036,59.234070771564774,94,1,19.0,0,
17.994097910053117,59.681988451965665,93,4,15.0,0,
22.065615121303587,40.934073999050405,102,1,16.0,0,
31.46965563293275,59.93662116554829,100,4,19.0,0,
29.24734156908388,40.92175572064147,106,3,12.0,0,
27.59614876012906,45.639070015487476,106,4,11.0,0,
34.56407183815362,43.341327112787056,108,2,17.0,0,
19.577117143472258,54.215088174710075,108,4,10.0,0,
32.747925493328964,55.121138189634145,109,2,11.0,0,
31.403212240419872,40.791678097821745,106,2,17.0,0,
31.175248274092645,58.46803930280139,118,1,10.0,0,
34.439828807601515,43.772897159562575,114,4,10.0,0,
16.14177039064314,43.8249438192012,105,4,13.0,0,
29.563405320123117,50.7147194067479,99,4,12.0,0,
34.128732055615686,40.28004886817155,113,3,11.0,0,
27.10691516793439,53.87830584513899,117,2,16.0,0,
27.003644562909734,51.130815565203214,114,1,15.0,0,
15.287251031819089,51.584447540908286,109,2,13.0,0,
28.709923721826463,59.844690466116035,107,2,10.0,0,
18.710596471315306,47.58315701580636,109,1,17.0,0,
27.089491030822423,41.83368972306099,103,1,19.0,0,
30.94260301680395,58.01547110590458,101,3,14.0,0,
26.66248850734558,45.72199294606664,100,3,10.0,0,
30.962801927850823,52.53107249139006,119,4,15.0,0,
29.93635938174825,43.08257382241394,119,3,12.0,0,
22.40624044508119,53.627882949444114,119,3,14.0,0,
20.034680621465732,48.58127832438986,108,3,19.0,0,
25.84961805582244,53.717168338510334,112,3,10.0,0,
21.793815883000985,59.0562433065022,119,1,15.0,0,
22.4755462485523,42.26685523761462,109,2,19.0,0,
26.78735689720115,49.91738240847462,99,1,17.0,0,
28.976568780027883,43.75486795038408,113,1,12.0,0,
30.023287646471296,44.09335929721229,107,1,11.0,0,
16.235757191197756,43.26369248984264,91,2,16.0,0,
33.238137443846085,57.49230795615567,98,4,15.0,0,
31.572355438237047,42.7562418581761,96,3,12.0,0,
24.956188414376125,42.81120436004881,100,1,13.0,0,
29.79650927461164,50.29381196560166,100,2,,1,15.0
22.13221152503914,49.68999407132122,95,2,,1,17.0
24.58167866058443,48.94643464098289,95,2,,1,13.0
22.34388264727453,50.30673353181425,99,3,,1,13.0
26.025698343022974,46.445372570991324,107,3,,1,16.0
29.23776686410444,48.36658282929775,99,2,,1,13.0
20.65253130638028,53.379906206392775,103,2,,1,16.0
24.85906167981014,47.18138247061358,103,2,,1,13.0
25.289688067864702,51.81707003132988,106,3,,1,17.0
26.050784451466285,53.17376391796044,101,3,,1,14.0
40.08563723294463,57.15135884341067,125,8,,1,22.0
52.937391362198326,56.39138724089332,119,9,,1,29.0
55.773484661556274,69.84723358169092,125,8,,1,26.0
48.274127135284076,59.69624650324152,124,7,,1,20.0
41.22245221159186,55.19875029282197,118,9,,1,22.0
44.33881439950919,60.75647035877756,125,7,,1,31.0
60.9332075151784,59.09243975757431,123,9,,1,30.0
58.63010168605118,68.04748431391985,128,5,,1,29.0
91.41126190683782,86.09869701979017,197,23,,1,67.0
85.94720608347947,85.16418261154594,201,22,,1,54.0
85.7738437413509,91.10580291804277,216,18,,1,53.0
88.50272886725749,86.17635017544993,181,21,,1,71.0
89.12672859132175,93.27465701829573,202,23,,1,54.0
93.73875375367469,86.25521782597241,191,21,,1,67.0
87.95623075245824,84.21663291373208,206,19,,1,71.0
